캠페인유형,캠페인,광고그룹,소재,평균노출순위,노출수,클릭수,클릭률(%),"평균클릭비용(VAT포함,원)","총비용(VAT포함,원)",전환수,전환율(%),전환매출액(원),전환당비용(원),광고수익률(%)
쇼핑검색,스토어팜,za,nad-a001-02-000000140183825,10.3,286,1,0.35,286,286,0,0.0,0,0,0
쇼핑검색,스토어팜,za,nad-a001-02-000000140183828,2.5,188,2,1.07,55,110,0,0.0,0,0,0
쇼핑검색,스토어팜,za,nad-a001-02-000000140183829,25.0,1,0,0.0,0,0,0,0.0,0,0,0
쇼핑검색,스토어팜,za,nad-a001-02-000000140183830,20.8,4,0,0.0,0,0,0,0.0,0,0,0
쇼핑검색,스토어팜,za,nad-a001-02-000000140183831,24.0,1,0,0.0,0,0,0,0.0,0,0,0
쇼핑검색,스토어팜,za,nad-a001-02-000000140183835,17.6,5,0,0.0,0,0,0,0.0,0,0,0
쇼핑검색,스토어팜,za,nad-a001-02-000000140183837,11.6,5,0,0.0,0,0,0,0.0,0,0,0
쇼핑검색,스토어팜,za,nad-a001-02-000000140183839,22.0,1,0,0.0,0,0,0,0.0,0,0,0
쇼핑검색,스토어팜,za,nad-a001-02-000000140183842,12.5,6,2,33.34,176,352,0,0.0,0,0,0
쇼핑검색,스토어팜,za,nad-a001-02-000000140183844,10.7,9,0,0.0,0,0,0,0.0,0,0,0
쇼핑검색,스토어팜,za,nad-a001-02-000000140183845,18.5,2,0,0.0,0,0,0,0.0,0,0,0
쇼핑검색,스토어팜,za,nad-a001-02-000000140183846,8.1,393,2,0.51,347,693,0,0.0,0,0,0
쇼핑검색,스토어팜,za,nad-a001-02-000000140183847,4.8,541,29,5.37,322,"9,350",1,3.45,"7,500","9,350",80.21
쇼핑검색,스토어팜,za,nad-a001-02-000000140183848,6.7,431,1,0.24,363,363,0,0.0,0,0,0
쇼핑검색,스토어팜,za,nad-a001-02-000000140183849,7.9,394,1,0.26,363,363,0,0.0,0,0,0
쇼핑검색,스토어팜,za,nad-a001-02-000000141206752,16.8,5,0,0.0,0,0,0,0.0,0,0,0
쇼핑검색,스토어팜,za,nad-a001-02-000000141206753,21.0,4,0,0.0,0,0,0,0.0,0,0,0
쇼핑검색,스토어팜,za,nad-a001-02-000000141206754,26.0,1,0,0.0,0,0,0,0.0,0,0,0
쇼핑검색,스토어팜,za,nad-a001-02-000000141206755,4.6,50,1,2.0,176,176,0,0.0,0,0,0
쇼핑검색,스토어팜,za,nad-a001-02-000000141206757,8.3,18,0,0.0,0,0,0,0.0,0,0,0
쇼핑검색,스토어팜,x,nad-a001-02-000000140183867,9.3,4,0,0.0,0,0,0,0.0,0,0,0
쇼핑검색,스토어팜,x,nad-a001-02-000000140183880,10.2,5,0,0.0,0,0,0,0.0,0,0,0
쇼핑검색,스토어팜,x,nad-a001-02-000000140183882,9.2,5,0,0.0,0,0,0,0.0,0,0,0
쇼핑검색,스토어팜,x,nad-a001-02-000000141199720,9.1,738,12,1.63,369,"4,433",0,0.0,0,0,0
쇼핑검색,스토어팜,x,nad-a001-02-000000141206758,6.6,7,0,0.0,0,0,0,0.0,0,0,0
쇼핑검색,스토어팜,x,nad-a001-02-000000141206759,6.3,6,0,0.0,0,0,0,0.0,0,0,0
쇼핑검색,스토어팜,x,nad-a001-02-000000141206760,5.2,19,0,0.0,0,0,0,0.0,0,0,0
쇼핑검색,스토어팜,x,nad-a001-02-000000141206766,6.3,6,0,0.0,0,0,0,0.0,0,0,0
